time,temperature,humidity,temp_cal,hum_cal
2024-05-01 00:00:00,22.2133019558281,62.64077717233708,22.235434975386383,62.64077717233708
2024-05-01 00:10:00,21.42945840956605,63.391320491010134,21.44375299366171,63.391320491010134
2024-05-01 00:20:00,22.840054243706927,64.63213138674351,22.868454786143996,64.63213138674351
2024-05-01 00:30:00,23.13011266325716,62.192439804864904,23.161413789889735,62.192439804864904
2024-05-01 00:40:00,21.26250382057645,64.00665217152249,21.275128858782214,64.00665217152249
2024-05-01 00:50:00,21.872590791710948,62.41259209045424,21.89131669962806,62.41259209045424
2024-05-01 01:00:00,23.02871501096883,62.684705042621964,23.05900216107852,62.684705042621964
2024-05-01 01:10:00,22.87203564139137,64.54992851126993,22.900755997805284,64.54992851126993
2024-05-01 01:20:00,23.234738898734125,58.87146820547069,23.26708628772147,58.87146820547069
2024-05-01 01:30:00,22.801226894564223,60.22695886194759,22.829239163509868,60.22695886194759
2024-05-01 01:40:00,24.164407225539538,59.813484369555404,24.206051297794936,59.813484369555404
2024-05-01 01:50:00,24.24221781967161,58.064235106766134,24.284639997868325,58.064235106766134
2024-05-01 02:00:00,23.891235879070447,61.324237064801906,23.93014823786115,61.324237064801906
2024-05-01 02:10:00,24.779504217577895,64.12464704745364,24.827299259753673,64.12464704745364
2024-05-01 02:20:00,24.46113871705845,61.99676980083993,24.505750104229037,61.99676980083993
2024-05-01 02:30:00,23.673707805998916,62.898655218061194,23.710444884058905,62.898655218061194
2024-05-01 02:40:00,24.672411803222552,64.61386101070052,24.71913592125478,64.61386101070052
2024-05-01 02:50:00,23.879747592199262,65.01900083057266,23.918545068121254,65.01900083057266
2024-05-01 03:00:00,25.30002965343792,62.14944688863461,25.353029949972303,62.14944688863461
2024-05-01 03:10:00,24.781652152627732,64.91492272235814,24.82946867415401,64.91492272235814
2024-05-01 03:20:00,24.815888889835822,62.30801105662377,24.864047778734182,62.30801105662377
2024-05-01 03:30:00,24.59441288236558,60.360993561996985,24.640357011189238,60.360993561996985
2024-05-01 03:40:00,26.049567541083462,60.75509612795743,26.110063216494297,60.75509612795743
2024-05-01 03:50:00,25.20517530595874,58.88705645228837,25.257227059018327,58.88705645228837
2024-05-01 04:00:00,25.129787525346263,59.972273668431754,25.181085400599727,59.972273668431754
2024-05-01 04:10:00,25.295992969695813,60.92915471439693,25.348952899392774,60.92915471439693
2024-05-01 04:20:00,26.024458788309342,63.14529732355703,26.084703376192437,63.14529732355703
2024-05-01 04:30:00,26.013387093403736,64.86895835295485,26.073520964337774,64.86895835295485
2024-05-01 04:40:00,26.148496082698795,58.54876104441706,26.209981043525783,58.54876104441706
2024-05-01 04:50:00,26.259336905430906,61.98096214285359,26.321930274485215,61.98096214285359
2024-05-01 05:00:00,27.551169038184007,58.992945938840045,27.626680728565848,58.992945938840045
2024-05-01 05:10:00,25.857759802225555,61.89876574608712,25.916337400247812,61.89876574608712
2024-05-01 05:20:00,25.8698065837918,60.559216713231635,25.92850464962972,60.559216713231635
2024-05-01 05:30:00,25.740667926456034,57.0283489059817,25.798074605720593,57.0283489059817
2024-05-01 05:40:00,26.819151672656563,62.41235039777704,26.88734318938313,62.41235039777704
2024-05-01 05:50:00,27.251551797996594,59.20825114738847,27.32406731597656,59.20825114738847
2024-05-01 06:00:00,26.450388258238952,59.20992527293727,26.514892140821342,59.20992527293727
2024-05-01 06:10:00,26.006429081837105,57.994749525604874,26.066493372655476,57.994749525604874
2024-05-01 06:20:00,26.07723189223715,58.67935186149476,26.138004211159522,58.67935186149476
2024-05-01 06:30:00,27.16499747118076,60.694580475690934,27.23664744589257,60.694580475690934
2024-05-01 06:40:00,27.28040310222014,59.30849240180899,27.353207133242343,59.30849240180899
2024-05-01 06:50:00,27.186154589236263,60.1898715910069,27.258016135128628,60.1898715910069
2024-05-01 07:00:00,26.38114453459457,60.0994289728371,26.444955979940516,60.0994289728371
2024-05-01 07:10:00,27.04576157396059,61.857505003644164,27.116219189700196,61.857505003644164
2024-05-01 07:20:00,26.9963326709293,58.368853502868355,27.066295997638594,58.368853502868355
2024-05-01 07:30:00,27.094264070114075,55.936692215062784,27.165206710815216,55.936692215062784
2024-05-01 07:40:00,27.572810823245952,60.85866416801567,27.648538931478413,60.85866416801567
2024-05-01 07:50:00,27.136033915548634,57.89297663957729,27.20739425470412,57.89297663957729
2024-05-01 08:00:00,27.466524034834247,60.61488756471015,27.54118927518259,60.61488756471015
2024-05-01 08:10:00,27.04540688376698,58.9803176235887,27.11586095260465,58.9803176235887
2024-05-01 08:20:00,27.202344832499843,57.77735612927619,27.27436828082484,57.77735612927619
2024-05-01 08:30:00,27.438763609119402,58.56155488225243,27.513151245210597,58.56155488225243
2024-05-01 08:40:00,25.968797328158423,61.588802218313575,26.028485301440007,61.588802218313575
2024-05-01 08:50:00,26.752033044692258,61.662013138409755,26.819553375139183,61.662013138409755
2024-05-01 09:00:00,26.62860337257337,57.466690026407676,26.694889406299104,57.466690026407676
2024-05-01 09:10:00,26.48779370373426,57.46688580818203,26.552671640771603,57.46688580818203
2024-05-01 09:20:00,26.71465789040341,59.11636421205917,26.781804469307442,59.11636421205917
2024-05-01 09:30:00,27.57324716397884,55.08884540611582,27.64897963561863,55.08884540611582
2024-05-01 09:40:00,26.231105051936886,57.261598590449246,26.293416102456256,57.261598590449246
2024-05-01 09:50:00,27.472731277322655,56.35813237613006,27.547458590095882,56.35813237613006
2024-05-01 10:00:00,25.569921414632404,56.85128812590108,25.62562062877873,56.85128812590108
2024-05-01 10:10:00,26.461795411116174,54.369665115880814,26.526413365227338,54.369665115880814
2024-05-01 10:20:00,26.753768899613036,52.66962053036653,26.82130658860917,52.66962053036653
2024-05-01 10:30:00,26.98922226522678,51.51466789179608,27.059114487879047,51.51466789179608
2024-05-01 10:40:00,27.01120865273356,53.237377199562566,27.0813207392609,53.237377199562566
2024-05-01 10:50:00,26.998700040924525,54.36604209541777,27.06868704133377,54.36604209541777
2024-05-01 11:00:00,26.124849292274106,54.508098619737545,26.18609778519685,54.508098619737545
2024-05-01 11:10:00,25.96657718412353,58.77998053182395,26.026242955964765,58.77998053182395
2024-05-01 11:20:00,26.80781797188207,56.928594074518166,26.87589615160089,56.928594074518166
2024-05-01 11:30:00,25.986160374189296,52.60367234177496,26.04602197793119,52.60367234177496
2024-05-01 11:40:00,25.135845101968346,55.03478214112325,25.18720355298803,55.03478214112325
2024-05-01 11:50:00,25.140280687839386,53.337088010314886,25.191683494717783,53.337088010314886
2024-05-01 12:00:00,25.19081989523846,53.39486959614019,25.242728094190845,53.39486959614019
2024-05-01 12:10:00,26.079500657941967,54.1471795958448,26.14029566452139,54.1471795958448
2024-05-01 12:20:00,26.03871728921667,54.82848416191302,26.099104462108837,54.82848416191302
2024-05-01 12:30:00,25.997933920491374,52.72602518701923,26.05791325969629,52.72602518701923
2024-05-01 12:40:00,25.101786836419024,55.3475355938182,25.152804704783215,55.3475355938182
2024-05-01 12:50:00,25.39473790399237,50.7522396505888,25.448685283032297,50.7522396505888
2024-05-01 13:00:00,25.601312889619038,52.86617350317666,25.657326018515228,52.86617350317666
2024-05-01 13:10:00,24.8233589692404,57.86741969704955,24.871592558932804,57.86741969704955
2024-05-01 13:20:00,25.233131075449364,52.9381074049483,25.285462386203857,52.9381074049483
2024-05-01 13:30:00,24.320637521195053,55.17965191515137,24.363843896407005,55.17965191515137
2024-05-01 13:40:00,24.39768401254122,52.319037262186576,24.441660852666633,52.319037262186576
2024-05-01 13:50:00,24.24981104338137,53.121923000976714,24.292309153815186,53.121923000976714
2024-05-01 14:00:00,23.54264921327304,51.672870213990855,23.578075705405773,51.672870213990855
2024-05-01 14:10:00,24.580966798891993,51.27348216211619,24.626776466880912,51.27348216211619
2024-05-01 14:20:00,23.76963173271777,49.885082222777356,23.807328050044948,49.885082222777356
2024-05-01 14:30:00,23.963005487697494,52.1363833830434,24.00263554257447,52.1363833830434
2024-05-01 14:40:00,24.144890202687733,49.40651777287421,24.186339104714612,49.40651777287421
2024-05-01 14:50:00,23.973253705067783,52.27674466802974,24.012986242118462,52.27674466802974
2024-05-01 15:00:00,23.977118681385484,52.95439231630399,24.01688986819934,52.95439231630399
2024-05-01 15:10:00,23.291577485070082,51.357477549495044,23.324493259920782,51.357477549495044
2024-05-01 15:20:00,22.91202732054228,49.89495494644668,22.941147593747704,49.89495494644668
2024-05-01 15:30:00,22.99915373985173,51.220950074935594,23.02914527725025,51.220950074935594
2024-05-01 15:40:00,21.719396392814215,49.54385429460607,21.736590356742358,49.54385429460607
2024-05-01 15:50:00,21.732232600184712,51.88317583606043,21.749554926186562,51.88317583606043
2024-05-01 16:00:00,21.663263312217254,46.2029334833855,21.679895945339428,46.2029334833855
2024-05-01 16:10:00,21.734437630795195,49.05105951407833,21.75178200710315,49.05105951407833
2024-05-01 16:20:00,22.555280760485733,45.600123436746074,22.58083356809059,45.600123436746074
2024-05-01 16:30:00,21.484258665721946,46.454121924905515,21.499101252379166,46.454121924905515
2024-05-01 16:40:00,21.69591828994953,52.03756390195106,21.712877472849026,52.03756390195106
2024-05-01 16:50:00,22.712669005888472,50.96897994933628,22.739795695947358,50.96897994933628
2024-05-01 17:00:00,21.396596720736472,47.6116679642697,21.410562687943838,47.6116679642697
2024-05-01 17:10:00,22.00536582826083,45.92095927076309,22.02541948654344,45.92095927076309
2024-05-01 17:20:00,20.679202706168812,43.869368155066425,20.6859947332305,43.869368155066425
2024-05-01 17:30:00,21.033220758088987,47.59988490896359,21.04355296566988,47.59988490896359
2024-05-01 17:40:00,20.357119827340817,53.41341133387192,20.360691025614226,53.41341133387192
2024-05-01 17:50:00,20.63089020719008,49.33164125812747,20.63719910926198,49.33164125812747
2024-05-01 18:00:00,21.303629693087082,47.23566733735523,21.316665990017952,47.23566733735523
2024-05-01 18:10:00,19.354764430453823,49.181619043101556,19.34831207475836,49.181619043101556
2024-05-01 18:20:00,20.717884387851964,45.029953816592716,20.725063231730484,45.029953816592716
2024-05-01 18:30:00,20.43167512538212,47.461456442249826,20.435991876635942,47.461456442249826
2024-05-01 18:40:00,19.702548171273065,48.163164936379566,19.699573652985798,48.163164936379566
2024-05-01 18:50:00,18.961271756749003,47.70404095660235,18.950884474316492,47.70404095660235
2024-05-01 19:00:00,19.88107195981192,49.37386130016081,19.879882679410038,49.37386130016081
2024-05-01 19:10:00,19.319157156154894,48.40156769438522,19.312348727716444,48.40156769438522
2024-05-01 19:20:00,19.71418747637308,48.97302347017871,19.71132935113681,48.97302347017871
2024-05-01 19:30:00,19.43055139078428,46.187829418259554,19.424856904692124,46.187829418259554
2024-05-01 19:40:00,20.403004505786782,49.29255576264361,20.40703455084465,49.29255576264361
2024-05-01 19:50:00,18.983410773217553,50.691335961642906,18.97324488094973,50.691335961642906
2024-05-01 20:00:00,18.30653766701732,45.433921712699025,18.289603043687496,45.433921712699025
2024-05-01 20:10:00,19.023457753031156,45.54384274345862,19.01369233056147,45.54384274345862
2024-05-01 20:20:00,18.930018081264812,49.940101326177725,18.91931826207746,49.940101326177725
2024-05-01 20:30:00,19.608704944631832,46.83945686216884,19.604791994078152,46.83945686216884
2024-05-01 20:40:00,19.126420175954564,49.98773926603601,19.11768437771411,49.98773926603601
2024-05-01 20:50:00,18.679650617916078,46.25733962863663,18.66644712409524,46.25733962863663
2024-05-01 21:00:00,19.345692470488036,50.01920072531965,19.339149395192916,50.01920072531965
2024-05-01 21:10:00,17.38443445066284,47.343182256332675,17.358278795169472,47.343182256332675
2024-05-01 21:20:00,17.667683185486037,47.572187972360396,17.644360017340897,47.572187972360396
2024-05-01 21:30:00,17.36969953067616,50.16511838328154,17.343396525982925,50.16511838328154
2024-05-01 21:40:00,17.65217843279543,46.29653689579761,17.628700217123384,46.29653689579761
2024-05-01 21:50:00,16.87214926680636,45.126681372241414,16.840870759474424,45.126681372241414
2024-05-01 22:00:00,18.195349664698956,46.10510328624707,18.177303161345947,46.10510328624707
2024-05-01 22:10:00,17.51431709310867,47.904667901286274,17.489460264039757,47.904667901286274
2024-05-01 22:20:00,16.563732311842617,43.87071355794275,16.529369634961043,43.87071355794275
2024-05-01 22:30:00,16.81018580660809,48.28386736939357,16.77828766467417,48.28386736939357
2024-05-01 22:40:00,17.672787626436296,45.94253521545046,17.64951550270066,45.94253521545046
2024-05-01 22:50:00,17.976762834551963,49.33130766140886,17.956530462897483,49.33130766140886
2024-05-01 23:00:00,18.72910443608054,43.869368155066425,18.716395480441346,43.869368155066425
2024-05-01 23:10:00,19.317045586142232,45.507079072513434,19.310216042003656,45.507079072513434
2024-05-01 23:20:00,17.51806159389566,43.869368155066425,17.493242209834616,43.869368155066425
2024-05-01 23:30:00,16.490664483501984,45.48995211969309,16.455571128337006,45.48995211969309
2024-05-01 23:40:00,15.89547887818433,47.67542828412078,15.854433666966173,47.67542828412078
2024-05-01 23:50:00,17.295843022468656,46.86369158465945,17.268801452693342,46.86369158465945
2024-05-02 00:00:00,16.509198170896003,46.76177751564123,16.474290152604965,46.76177751564123
2024-05-02 00:10:00,16.76220033565836,47.00086431212762,16.729822339014945,47.00086431212762
2024-05-02 00:20:00,16.604082779810486,47.780997233241735,16.570123607608593,47.780997233241735
2024-05-02 00:30:00,16.918523914475184,45.41638998250871,16.887709153619937,45.41638998250871
2024-05-02 00:40:00,17.752732913396304,48.910624227620616,17.730260242530267,48.910624227620616
2024-05-02 00:50:00,17.11090263176481,48.88990592349204,17.082011658082457,48.88990592349204
2024-05-02 01:00:00,16.889304329718144,48.40644730927492,16.858197373015326,48.40644730927492
2024-05-02 01:10:00,16.279729982998656,48.82534412741564,16.242527282828643,48.82534412741564
2024-05-02 01:20:00,15.89547887818433,48.38508505839797,15.854433666966173,48.38508505839797
2024-05-02 01:30:00,16.68780417415208,51.94638886570658,16.6546822158936,51.94638886570658
2024-05-02 01:40:00,17.00974179123966,47.79002164824307,16.979839209152058,47.79002164824307
2024-05-02 01:50:00,18.309022539243802,47.44193673097594,18.29211276463624,47.44193673097594
2024-05-02 02:00:00,17.191634058993984,46.64481536186684,17.163550399583926,46.64481536186684
2024-05-02 02:10:00,17.82218938354417,46.18693328294526,17.800411277379613,46.18693328294526
2024-05-02 02:20:00,17.104549874475367,45.86586833425206,17.07559537322012,45.86586833425206
2024-05-02 02:30:00,16.38691036540656,46.68427808873834,16.350779469060626,46.68427808873834
2024-05-02 02:40:00,16.588977283866686,48.43122054607297,16.554867056705355,48.43122054607297
2024-05-02 02:50:00,16.8097855488397,49.35546618182428,16.777883404328097,49.35546618182428
2024-05-02 03:00:00,18.86490169155495,48.90697691077057,18.8535507084705,48.90697691077057
2024-05-02 03:10:00,16.862118537302116,47.39489562798546,16.830739722675137,47.39489562798546
2024-05-02 03:20:00,18.090673629400122,50.85099755887921,18.071580365694125,50.85099755887921
2024-05-02 03:30:00,16.942783678635426,50.657435329994804,16.91221151542178,50.657435329994804
2024-05-02 03:40:00,18.30242435055953,48.9905428274792,18.285448594065127,48.9905428274792
2024-05-02 03:50:00,17.99959360389438,48.138411296030505,17.979589539933322,48.138411296030505
2024-05-02 04:00:00,17.704521080326693,50.67860326865367,17.68156629112996,50.67860326865367
2024-05-02 04:10:00,17.873825163224065,50.09822142528783,17.852563414856306,50.09822142528783
2024-05-02 04:20:00,17.536263038353887,46.96949113298565,17.511625668737427,46.96949113298565
2024-05-02 04:30:00,18.403093128697307,49.87612107316132,18.38712405998428,49.87612107316132
2024-05-02 04:40:00,17.872459540642815,50.68527202984766,17.851184136049245,50.68527202984766
2024-05-02 04:50:00,17.43690727047141,48.51362934334269,17.411276343176123,48.51362934334269
2024-05-02 05:00:00,17.507833235526824,50.84713919923295,17.482911567882095,50.84713919923295
2024-05-02 05:10:00,18.634327536935505,47.71476976450501,18.620670812304862,47.71476976450501
2024-05-02 05:20:00,19.73346433677795,53.45619050743651,19.730798980145728,53.45619050743651
2024-05-02 05:30:00,18.85802340681744,53.44147416552174,18.846603640885615,53.44147416552174
2024-05-02 05:40:00,18.784138660772914,50.60455748263982,18.771980047380644,50.60455748263982
2024-05-02 05:50:00,19.19152722362767,52.00268934080644,19.183442495863947,52.00268934080644
2024-05-02 06:00:00,20.03289755864809,46.62420308462845,20.033226534234572,46.62420308462845
2024-05-02 06:10:00,19.402369272612866,49.301602003913935,19.396392965338997,49.301602003913935
2024-05-02 06:20:00,19.093986368476994,51.198878762471985,19.084926232161763,51.198878762471985
2024-05-02 06:30:00,20.291468412805266,49.816102767463406,20.29438309693332,49.816102767463406
2024-05-02 06:40:00,19.955089361027476,53.564789871101475,19.954640254637752,53.564789871101475
2024-05-02 06:50:00,20.870208472281515,56.30781596343501,20.878910557004332,56.30781596343501
2024-05-02 07:00:00,20.065849619072136,50.138718480839145,20.06650811526286,50.138718480839145
2024-05-02 07:10:00,19.224908994261888,50.9971454356875,19.21715808420451,50.9971454356875
2024-05-02 07:20:00,19.270679976865342,53.32439211507199,19.263386776633997,53.32439211507199
2024-05-02 07:30:00,21.532152206538456,56.25834839987285,21.54747372860384,56.25834839987285
2024-05-02 07:40:00,21.732790132493783,50.77508390326968,21.750118033818723,50.77508390326968
2024-05-02 07:50:00,20.551743890423957,53.902614399401145,20.5572613293282,53.902614399401145
2024-05-02 08:00:00,20.561671216189993,57.23273962958844,20.56728792835189,57.23273962958844
2024-05-02 08:10:00,22.006568886910408,50.4730100006555,22.026634575779514,50.4730100006555
2024-05-02 08:20:00,20.36328958590293,51.40145885852872,20.36692248176196,51.40145885852872
2024-05-02 08:30:00,20.667431070333212,53.30403127009386,20.674105381036544,53.30403127009386
2024-05-02 08:40:00,21.900287651311935,53.29818841051052,21.919290527825055,53.29818841051052
2024-05-02 08:50:00,21.330499768726146,56.153057149965505,21.34380476641341,56.153057149965505
2024-05-02 09:00:00,21.760292572013434,55.19992677434524,21.777895497733567,55.19992677434524
2024-05-02 09:10:00,21.806856567173554,51.355594087680664,21.82492513284529,51.355594087680664
2024-05-02 09:20:00,22.31503558801854,56.1253025988367,22.338185943898726,56.1253025988367
2024-05-02 09:30:00,23.221359424202117,54.12831489058512,23.25357301844414,54.12831489058512
2024-05-02 09:40:00,22.45668608010336,58.02103985942426,22.481252940904394,58.02103985942426
2024-05-02 09:50:00,23.000798260264197,54.40545969090482,23.03080624286684,54.40545969090482
2024-05-02 10:00:00,21.27113954567599,54.57552495077999,21.28385094113275,54.57552495077999
2024-05-02 10:10:00,22.827675555315547,57.11866594938868,22.855952310868705,57.11866594938868
2024-05-02 10:20:00,22.426180928454126,57.749324667659835,22.45044273773867,57.749324667659835
2024-05-02 10:30:00,22.31692851671827,57.30605679991019,22.340097801885456,57.30605679991019
2024-05-02 10:40:00,22.707886003428094,53.22426321044312,22.734964863462377,53.22426321044312
2024-05-02 10:50:00,23.23988946356395,57.856236351507015,23.272288358199592,57.856236351507015
2024-05-02 11:00:00,23.041511572404474,54.8952677937776,23.07192668812852,54.8952677937776
2024-05-02 11:10:00,22.843133681244996,57.6170568447244,22.871565018057446,57.6170568447244
2024-05-02 11:20:00,23.939404728349857,54.480458885344,23.978798775633354,54.480458885344
2024-05-02 11:30:00,23.723495883649694,58.40069637538838,23.76073084248619,58.40069637538838
2024-05-02 11:40:00,23.975449556062305,56.073579289446236,24.01520405162293,56.073579289446236
2024-05-02 11:50:00,25.04697062360888,55.29873379363879,25.097440329844968,55.29873379363879
2024-05-02 12:00:00,24.8596144901394,59.46727146264768,24.908210635040795,59.46727146264768
2024-05-02 12:10:00,25.554543245149308,58.69685244057726,25.610088677600803,58.69685244057726
2024-05-02 12:20:00,24.643044502866903,57.157749072769604,24.689474947895572,57.157749072769604
2024-05-02 12:30:00,24.394143832377193,61.458310681813934,24.438085270700967,61.458310681813934
2024-05-02 12:40:00,24.851849902277756,57.84291449173222,24.900368401300536,57.84291449173222
2024-05-02 12:50:00,25.11471098793966,58.95462319669612,25.165858097819058,58.95462319669612
2024-05-02 13:00:00,25.377572073601563,59.592252699954315,25.43134779433758,59.592252699954315
2024-05-02 13:10:00,24.612827892145997,57.97684982433061,24.65895617106746,57.97684982433061
2024-05-02 13:20:00,25.54982685260949,60.31785785177927,25.605325121135586,60.31785785177927
2024-05-02 13:30:00,25.75737029354667,58.465642892112484,25.81494399648214,58.465642892112484
2024-05-02 13:40:00,27.467400521165267,58.86370443924938,27.542074526376922,58.86370443924938
2024-05-02 13:50:00,27.12284325101581,62.56408487390778,27.19407168352597,62.56408487390778
2024-05-02 14:00:00,25.311887066948973,57.906746309845,25.365005937618463,57.906746309845
2024-05-02 14:10:00,25.804217221761117,55.30869368632527,25.86225939397873,55.30869368632527
